Description,SalesDollars,SalesPrice,ProfitMargin
Appolo Vyds Seyval,715.52,14.894255319148936,0.25679794825765107
Aquilon 06 Garnacha de Borja,629.93,89.99,1.551554399231723
Aquinas Cab Svgn,3592.35,14.063394495412846,0.2424727369428714
Aquinas Napa Chard,643.54,13.99,0.24120731242640073
Aquitania Cab Svgn,2526.42,15.99,0.275690130500225
Arabella Chard,131.88,10.99,0.18948308531566435
Arak Razzouk,18801.449999999997,21.99,0.3791385847216978
Arak-Gantous & Abouraad,23676.829999999998,19.44631067961165,0.33528179668605723
Arca Nova Rose,263.76,10.99,0.18948308531566435
Arca Nova Vinho Verde,55629.54,9.253281775386686,0.15953961602324637
Arcanum Toscana Rosso,1614.81,84.99,1.465347354047162
Arcanum Valadorna Toscana,129.98,64.99,1.1205191733089195
Archetype Shiraz/Cab Barossa,142.89000000000001,12.99,0.22396590338948863
Archvist Gerston Scotch,17151.81,54.31421875,0.9364536619890725
Ardbeg 10 Yr Single Malt Sc,139529.88,44.8588524590164,0.7734298241723934
Ardbeg 21 Yr Single Malt,7499.85,499.99,8.620532104365699
Ardbeg Auriverdes Scotch,3959.58,94.6775,1.6323735040922482
Ardbeg Corryvreckan Scotch,41324.24,71.61995594713656,1.2348289556902092
Ardbeg Dark Cove Com Release,7259.34,109.99,1.8963825799699654
Ardbeg Dark Cove Giftbox,27167.53,109.99,1.8963825799699654
Ardbeg Exploration Pk +50mls,41806.93,45.99564971751413,0.7930298106981931
Ardbeg Perpetuum Single Malt,13228.619999999999,94.99,1.6377614444162834
Ardbeg Uigeadail Scotch,47357.74,75.69754716981132,1.3051323738456673
Ardmore Legacy Single Malt,29665.960000000003,36.900614525139666,0.6362185887413542
Areo Pnt Nr,47.96,11.99,0.20672449435257648
Aresti Est Chardonnay,84.83000000000001,4.99,0.08603463109419154
Aresti Pnt Nr Curico Vly,94.81,4.99,0.08603463109419154
Argentiera Poggio Ginerpi Bo,227.88,18.99,0.3274143576109614
Argiano Non Confunditur Rsso,263.88,21.99,0.3791385847216978
Argiola Costera Isola dei N,149.85,9.99,0.17224167627875223
Argiola Turriga 05 Isola Nur,794.6999999999999,26.49,0.45672492538780235
Argiola Vermentino Costamol,8970.11,10.28568345323741,0.1773396756414651
Argiolas SerraLori Rose 13,503.4,7.573333333333333,0.1305749377728812
Argyle Brut,14523.109999999999,21.164311926605503,0.3649025589114034
Argyle Willamette Pnt Nr,40334.71,21.016678932842684,0.3623571580785947
Arindo Verdejo Rueda,708.37,11.166470588235295,0.19252568691041355
Armand De Brignac Brut,38861.66,293.00063829787234,5.05174385296996
Armand Kabinett Rsl,577.6999999999999,19.22076923076923,0.33139314431178724
Armand de Brignac Brut Rose,9239.78,419.99,7.241219381412726
Armas de Guerra Rosado Mncia,10814.27,13.989999999999998,0.24120731242640073
Armorik Single Malt Whiskey,1199.8,59.989999999999995,1.0343121281243588
Arnaldo Caprai Grecante Grec,1614.1499999999999,18.99,0.3274143576109614
Arpa Brunello di Montalcino,28727.02,31.990000000000002,0.5515526750908192
Arpa Pnt Grigio,14885.1,9.99,0.17224167627875223
Arrogant Frog Chardonnay,239.76,9.99,0.17224167627875223
Arrogant Frog Pnt Nr,2607.39,9.99,0.17224167627875223
Arrosta Coffee Liqueur,1479.55,32.944545454545455,0.5680103837169626
Arrow Apricot Brandy,575.28,7.989999999999999,0.13775885820492795
Arrow Blackberry Brandy,10085.59,7.015110782865584,0.12095039444663842
Arrow Blackraspberry Liqueur,383.52,7.99,0.13775885820492795
Arrow Blue Curacao,4554.3,7.990000000000001,0.13775885820492795
Arrow Brown Creme de Cacao,24832.920000000002,7.99,0.13775885820492795
Arrow Cherry Brandy,11353.79,7.99,0.13775885820492795
Arrow Coffee Brandy,313194.52,9.740231941683234,0.16793532302095754
Arrow Creme de Banana,21373.25,7.99,0.13775885820492795
Arrow Creme de Strawberry,3835.2000000000003,7.99,0.13775885820492795
Arrow Ginger Brandy,93900.6,7.332990342990343,0.1264310859672231
Arrow Kirsch,17023.510000000002,10.99,0.18948308531566435
Arrow Peppermint Schnapps,134082.63,6.443682487725042,0.11109816547485499
Arrow Sloe Gin,14086.37,7.99,0.13775885820492795
Arrow White Creme de Cacao,29666.87,7.99,0.13775885820492795
Arrowood Cab Svgn Sonoma Vly,8667.01,29.35296296296296,0.5060864408897767
Arrowood Chard Sonoma Cty,534.99,10.49,0.1808623807972083
Arrowood Sonoma Est Cab Svgn,1766.96,16.99,0.29293153953713713
Art In The Age Root Liqueur,34674.74,30.822139201637665,0.5314171093680794
Art In The Age Sage,20027.48,30.695544933078395,0.5292344458021203
Art In The Age Snap,35592.47,30.841926977687628,0.5317582785088876
Art in the Age Chicory Root,8996.4,24.989999999999995,0.4308628118324341
Art in the Age Rhubarb Tea,28164.03,31.361313672922254,0.5407132369697578
Art of Eart Montepulciano d',2160.89,7.49,0.12913815368647188
Artesa Cab Svgn Estate Rsv,559.92,69.99,1.2067262184934802
Artesa Carneros Chard,50184.02,16.29774456521739,0.2809960804280247
Artesa Carneros Pnt Nr,50959.46,20.792828618968386,0.35849766325404675
Artesa Elements Cab Svgn,544.36,8.906666666666666,0.15356348315543072
Artesa Elements Napa Red,744.3299999999999,10.347142857142856,0.17839932236336367
Artesa Rsv Chard,2724.72,23.047971014492752,0.3973794957317643
Artesa Rsv Pnt Nr,2858.68,26.710930232558137,0.46053407389595735
Asamai Shuzo Heavens Door,119.96,29.99,0.5170698570169948
Asbach Uralt German Brandy,44350.95,23.302688821752266,0.40177118963571085
Ashuelot Gin,9884.91,31.99,0.5515526750908192
Ashuelot Vodka,12877.48,28.489999999999995,0.49120774346162654
Aska Bolgheri Rosso,434.84999999999997,28.99,0.4998284479800827
Aslanoff Vodka,43075.21,13.99,0.24120731242640073
Assyrtiko-Athiri Atlantis,191.88,15.99,0.275690130500225
Astoria Sparkling Moscato,43.96,10.99,0.18948308531566435
Astraly Touraine Nobel Rose,89.94,14.99,0.2584487214633129
Astrolabe Pnt Nr Marlborough,389.84999999999997,25.99,0.4481042208693463
Astrolabe Svgn Bl Marlboro,90.93,12.99,0.22396590338948863
Aszu Royal Tokaji 5 Puttony,9098.050000000001,46.82076923076923,0.8072560337305622
Atalon Cab Svgn Napa,1589.47,29.99,0.5170698570169948
Atalon Pauline's Cuvee Red N,2358.8199999999997,19.99,0.3446557666478735
Atalon Svgn Bl Napa Valley,2118.94,19.99,0.3446557666478735
Atamisque Assemblage,5344.38,32.99,0.5687940841277314
Atamisque Malbec,23657.879999999997,21.278071065989845,0.3668639267652159
Atelie Pink Moscato,329.78000000000003,14.99,0.2584487214633129
Atelie Prosecco,65.96,16.49,0.28431083501868104
Atholl Brose Scotch Liqueur,329.94,54.99,0.9481050829397982
Atlantico Platino Rum,79.96,19.99,0.3446557666478735
Atlas Peak Cab Svgn,559.84,34.99,0.6032769022015555
Atteca Garnacha Old Vines,10674.26,15.85341463414634,0.27333520633908576
Attems Pnt Grigio Ramato,12815.33,16.662131147540983,0.2872786185414282
Attitude 13 Rose Jolivet,2350.32,13.99,0.24120731242640073
Attrezzi 10 Moscato d'Asti,155.88,12.99,0.22396590338948863
Au Bon Climate Pnt Nr,2155.02,21.99,0.3791385847216978
Au Contraire Chard RRV,21128.05,14.189367088607595,0.24464468194958258
Au Petit Bonheur Pallieres R,224.85000000000002,14.99,0.2584487214633129
Auchentoshan 12 Yr Sngle Mlt,35098.47,46.60066235864297,0.803461081116398
Auchentoshan 18 Yr Scotch,1949.8500000000001,129.99,2.241210760708208
Auchentoshan 21 Yr Scotch,5399.76,224.99,3.879144619214861
Auchentoshan American Oak,36451.450000000004,38.19169082125604,0.658478563260558
Auchentoshan Classic Scotch,359.88,29.99,0.5170698570169948
Auchentoshan Three Wood,24546.5,70.14827338129496,1.2094550746000416
Aultmore 12 Yr Scotch,16593.72,50.615,0.8726739184033075
Auspicion Cabernet Sauvignon,41.97,13.99,0.24120731242640073
Austerity Cab Svgn,209.85,13.99,0.24120731242640073
Austerity Chard,265.81,13.99,0.24120731242640073
Austerity Pnt Nr,55.96,13.99,0.24120731242640073
Austerity White,35.96,8.99,0.1550002672418401
Austin Cocktails Vodkarita,2353.43,14.99,0.2584487214633129
Austin Hope 10 Grenache,1111.48,20.589999999999996,0.35500061207002076
Austin Hope 10 Syrah,455.88,37.99,0.6550011293122919
Autard Chntf du Pape,279.92,34.99,0.6032769022015555
Auvigue Saint-Veran 13,314.82,17.49,0.30155224405559317
Avalon Cab Svgn Cal,24047.34,10.687027804410354,0.1842594177646919
Avalon Cab Svgn Napa,24770.62,18.564599260172624,0.3200798494509926
Avalon Merlot Napa Vly,9.99,9.99,0.17224167627875223
Avancia 15 Cuvee De O Rose M,4196.53,16.99,0.29293153953713713
Avancia Cuvee De O Valdeoras,2369.43,15.0890099009901,0.26015579166498737
Avante Tinto Fino Ribera Del,892.53,18.99,0.3274143576109614
Aveleda Follies,3429.36,12.99,0.22396590338948863
Averna Amaro,34815.92,28.828445807770958,0.4970430260702339
Aviary Cab Svgn,119.94,19.99,0.3446557666478735
Aviary Chard,215.88,17.99,0.31017294857404926
Aviary Red Blend,5894.719999999999,18.00503759398496,0.31043221788287495
Aviation American Gin,22239.23,25.38667128987517,0.43770198379437153
Avinyo Cava Brut,35.98,17.99,0.31017294857404926
Avion Anejo Tequila,37473.18,54.93854202401373,0.9472178749276073
Avion Espresso,202.93,28.99,0.4998284479800827
Avion Reposado Tequila,8250.28,47.87392857142857,0.8254139847039146
Avion Reserva 44 Extra Anejo,37427.11,129.5471955719557,2.2335761884409404
Avion Silver Tequila,152901.77,51.657555555555554,0.890649045180346
Avion Tasting Flight 3/375mL,9852.960000000001,48.479932885906045,0.8358623529679542
Avion Tequila 3/50ml Sampler,24005.97,9.99,0.17224167627875223
Ayala Brut Majeur,8117.150000000001,44.35585365853659,0.7647574161082449
Ayala Rose Majeur,2607.56,59.04882352941177,1.0180849196190298
B & B Dom VAP,1319.48,25.51631578947368,0.43993723764133524
B & B Liqueur Dom,322338.36,20.284810798849303,0.3497387202193332
B & G Bistro Girls Night Out,33.96,8.99,0.1550002672418401
B & G CDP Rose,2572.73,11.200526315789475,0.1931128556392248
B & G Cotes du Rhone Red,155.88,12.99,0.22396590338948863
B & G Pnt Nr Bistro,6114.81,8.399574468085108,0.14482049914025902
B & G Pouilly Fuisse,209.92999999999998,29.99,0.5170698570169948
B & G Sancerre Svgn Bl,243.91,25.99,0.4481042208693463
B & G Sauternes,6997.139999999999,18.106666666666662,0.3121844462950223
B & G Vouvray,18135.66,11.168194607268463,0.19255541142775184
B Doon Not Drinking Any Merl,54035.91,9.99,0.17224167627875223
B Doon The Heart Has Rieslin,27493.59,7.99,0.13775885820492795
B Side Cab Svgn,887.63,23.99,0.41362140279552206
B Side Napa Vly Red,1259.46,23.674210526315786,0.4081767473101814
BR Cohn Olive Hill Cab Svgn,99.98,49.99,0.8618980377552377
BR Cohn Silver Cab Svgn Snm,50490.92,20.983079584775087,0.36177785797518763
BT Termanthia 10 Toro Red,2771.82,153.99,2.6550045775940996
BV Beaurouge Red,6880.41,14.99,0.2584487214633129
BV Coastal Estate Cab Svgn,40100.79,8.874615384615383,0.15301087389142712
BV Coastal Estate Chard,19073.77,8.937904869762175,0.15410207379257854
BV Coastal Estate Merlot,15790.38,8.94351609058403,0.15419881914596456
BV Coastal Estate Moscato,164.85,10.99,0.18948308531566435
BV Coastal Estate Pnt Nr,23527.71,8.95941678520626,0.15447296952591746
BV Coastal Estate Red,450.59,10.99,0.18948308531566435
BV Coastal Estate Svgn Bl,560.35,8.767777777777777,0.15116884301141514
BV GDL Private Rsv Cab Svgn,4799.6,119.99,2.0687966703390868
Babich Svgn Bl Marlboro,20320.420000000002,13.988577524893314,0.2411827869512415
Bacardi 151 Proof,161219.35,19.99,0.3446557666478735
Bacardi 1873 Solera Rum,2353.43,14.99,0.2584487214633129
Bacardi 8,57553.189999999995,21.504664143803215,0.37077071070472906
Bacardi 8 Gift Set,869.65,24.605384615384615,0.4242315006643911
Bacardi Anejo Mexican Rum,2476.23,13.99,0.24120731242640073
Bacardi Artic Grape Rum,195.85999999999999,13.99,0.24120731242640073
Bacardi Black,167766.34,17.87428459734167,0.308177851984946
Bacardi Black Razz,37736.47,12.21635814889336,0.21062722778648515
Bacardi Coco Rum,72356.79,11.384347240915208,0.19628218739886116
Bacardi Coconut,5752.89,0.99,0.01706899494654301
Bacardi Dragon Berry,3203.64,0.9899999999999999,0.01706899494654301
Bacardi Dragon Berry Rum,322292.83,11.924115997897319,0.2055885613233354
Bacardi Dragon Berry Trav,709.29,9.989999999999998,0.17224167627875217
Bacardi Gold Rum,597005.62,14.091930117976768,0.2429647312836189
Bacardi Gold Rum Traveler,213320.77,18.058454686289696,0.3113532038208634
Bacardi Gran Reserva Maestro,12064.359999999999,21.099725685785536,0.3637890011152698
Bacardi Grand Melon,24690.35,11.72861967694567,0.20221792928859653
Bacardi Grapefruit Rum,22313.34,2.5889135355364417,0.04463651722738215
Bacardi Limon & Mango 2 Pak,439.78,19.99,0.3446557666478735
Bacardi Limon Rum,435023.89999999997,12.512320980214923,0.21573004402102286
Bacardi Limon Traveler,409.59000000000003,9.99,0.17224167627875223
Bacardi Mango Fusion,86888.22,8.597728706624606,0.14823695741931636
Bacardi Mojito Cocktail,59087.82,17.453048498845263,0.3009151481096564
Bacardi O Orange Rum,2294.35,14.176046511627908,0.2444150164332681
Bacardi Oakheart Spiced Rum,306271.89999999997,14.365041759465477,0.24767356080726824
Bacardi Oakheart Spiced Trav,399.6,9.99,0.17224167627875223
Bacardi Party Drinks Bahama,72655.53,14.539131301623469,0.25067510981266294
Bacardi Party Drinks Hurricn,159.9,15.99,0.275690130500225
Bacardi Party Drinks Rum Run,303.81,15.99,0.275690130500225
Bacardi Party Drinks Zombie,52286.16,14.705913406760349,0.25355066830736517
Bacardi Party Mai Tai,34810.2,14.760278637770897,0.25448800149260425
Bacardi Peach Red Rum,287.76,11.99,0.20672449435257648
Bacardi Pineapple Fusion,155020.07,12.007081612146923,0.20701900541461146
Bacardi Pineapple Fusion Trv,919.08,9.99,0.17224167627875223
Bacardi Raspberry Rum,48237.9,4.594854900529294,0.07922177280528576
Bacardi Reserva Limitada,2879.68,89.99,1.551554399231723
Bacardi Strawberry Daquiri,83.88,6.99,0.12051744916801582
Bacardi Superior Rum,3164376.06,10.81485850188429,0.18646339910731383
Bacardi Superior Rum Trav,1623375.63,14.287453209127424,0.24633582487430883
Bacardi Tangerine,17399.25,0.99,0.01706899494654301
Bacardi Tangerine Rum,11563.37,11.044698457223001,0.19042616379033414
Bacardi Torched Cherry Rum,57060.38,11.595110336817653,0.19991604014520117
Bacardi Twin Pack 2/750mls,67253.9,19.820055074744293,0.3417256766777924
Bacio Divino 12 Pazzo,45585.27,21.99,0.3791385847216978
Backbone Blended Bourbon,20896.170000000002,31.353984674329503,0.5405868747071892
Backhouse Cab Svgn,55.92,6.99,0.12051744916801582
Backhouse Chard,12736.39,6.5569216061185465,0.11305056743405673
Backhouse Pnt Grigio,39.95,7.74,0.1334485059456999
Backhouse Pnt Nr,18226.4,6.636112600536193,0.1144159317608512
Badenhorst Secateurs Chen Bl,6785.28,14.362483221476511,0.247629448007264
Badenhorst Secateurs Red,4045.17,14.301881188118813,0.2465845835616753
Baglio di Grisi Nero d'Avola,727.48,13.99,0.24120731242640073
Bagordi Cosecha Rioja,27.98,13.99,0.24120731242640073
Bailey's 50mL 4 Pack,47482.73,5.99,0.10327604013110368
Bailey's Espresso Creme,115722.07999999999,20.403756891572588,0.3517895184573178
Baileyana Firepeak Cve Chard,285.74,10.99,0.18948308531566435
Baileys Chocolate Cherry,102789.76999999999,20.539564270152503,0.3541310290216449
Baileys Coffee,498.69,16.204285714285714,0.2793847181509919
Baileys Espresso Creme,10360.35,0.9900000000000001,0.01706899494654301
Baileys Irish Cream,4150122.07,18.221929387875416,0.31417173801809
Baileys Irish Cream Mini's 4,245204.17,10.126343993085566,0.1745924388332664
Baileys Irish Cream w/4 Glss,241001.44,19.988834951456308,0.3446356795693839
Baileys Pumpkin Spice,91270.84,11.628076152304608,0.20048441725424712
Baileys Salted Caramel,231351.05,20.6016979347312,0.3552023009476085
Baileys Vanilla Cinnamon,68132.62999999999,20.483139628732847,0.35315818869916754
Bain's Cape Mountain Whisky,2807.15,33.00449275362319,0.5690439596210198
Baja Luna Black Raspberry,88925.01,10.36288793940571,0.17867078976697737
Baja Rosa Strawberry Liqueur,44336.04,10.363051948051949,0.17867361750713276
Bak's Krupnik Honey Liqueur,704.53,14.99,0.2584487214633129
Bakers Bourbon,48827.79,39.99,0.6894839473861163
Bakon Vodka,2049.18,24.99,0.4308628118324342
Balcones Baby Blue Corn Whis,275.94,45.99,0.792932401607589
Balcones TX Whisky Single Ba,389.94,64.99,1.1205191733089195
Ballantines,112041.26999999999,28.923834586466164,0.49868766302124945
Ballard Lane Chardonnay Cent,19.98,9.99,0.17224167627875223
Ballatore Gran Spumante,92932.26,8.05335260115607,0.1388511463150121
Ballatore Rose Moscato,327.59,7.99,0.13775885820492795
Balletto 15 Rose Pnt Nr RRV,9956.14,16.99,0.29293153953713713
Balletto Vyds Pnt Gris,30694.4,11.989999999999998,0.20672449435257648
Balvenie 12 Yr Doublewood S,456461.78,57.95171485543371,0.9991692202130299
Balvenie 12 Yr Single Barrel,16237.82,74.4278698224852,1.2832413473555162
Balvenie 14 Yr Caribean Cask,299856.37,70.5170358306189,1.2158130588262892
Balvenie 15 Yr Sherry Cask,85631.95999999999,106.21033898305085,1.831215898355874
Balvenie 15 Yr Single Malt,899.9000000000001,89.99,1.551554399231723
Balvenie 17 Yr Doublewood,94993.34000000001,142.47587570621468,2.4564848509430997
Balvenie 25 Yr Old Scotch,2999.95,599.99,10.34467300805691
Balvenie 30 Yr Single Barrel,2999.9700000000003,999.9900000000001,17.241236622821766
Balvenie Portwood 21 Yr Sin,78421.39,216.87741721854306,3.7392722611339515
Balvenie Tun 1509 Batch 3 SB,1999.95,399.99,6.8963912006744845
Bandol Dom Gros Nore,281.94,46.99,0.8101738106445011
Banfi Brunello Montalcino,111974.13,59.246194251734394,1.021487868974505
Banfi Centine Bianco Toscana,4649.83,11.157247386759582,0.19236666592114096
Banfi Centine Mntcln Tscna,131280.55,10.113821158074762,0.17437652751254332
Banfi Centine Rose Toscana,14138.98,10.078348271446863,0.1737649249644717
Banfi Chianti Clsc RSV,219699.09,15.597196969696968,0.26891765278383184
Banfi Chianti Clsc Tuscany,32726.35,13.287257227575983,0.22909103683930462
Banfi Chianti Superiore,13517.0,10.369746835443038,0.1787890467990986
Banfi Grappa Castello,1984.48,38.17421052631579,0.6581771783454073
Banfi Pnt Grigio Rime,7485.78,9.130127388535032,0.15741626086484686
Banfi Pnt Grigio San Angelo,156530.98,15.420882035799009,0.26587773488918104
Banfi Poggio All'Oro Br Mont,3755.75,149.45153846153846,2.5767551058111904
Banfi Poggio Alle Mura Montl,9308.6,66.32783783783785,1.14358538269614
Banfi Poggio Alle Mura Rsva,1876.82,103.49,1.7843134212300364
Banfi Principessa Gavia Gav,62798.38,14.45307765602668,0.24919142370981123
Banfi Rosa Regale,98405.08,15.06730378578024,0.2597815476540518
Banfi Rosso di Montalcino,47286.619999999995,19.478779803646564,0.3358416101346134
Banfi Sangiovese CollePino,25937.94,9.068048780487805,0.1563459381910625
Banfi Summus Tuscany Red,2902.52,60.682307692307695,1.0462484882268366
Banknote Counterfeit,579.71,19.99,0.3446557666478735
Banknote The Vault Red,96.97,32.32333333333333,0.5572998114364565
Banrock Station Merlot Ausl,116.87,8.99,0.1550002672418401
Banshee 12 Marine Layer Pnt,1221.74,46.99,0.8101738106445011
Banshee Cab Svgn Napa Vly,6997.9400000000005,34.07943089430895,0.5875774077939608
Banshee Chard,670.64,18.31,0.31569019946586113
Banshee Mordecai Proprietary,4977.51,19.99,0.3446557666478735
Banshee Pnt Nr Sonoma Cnty,43594.189999999995,18.341629502572896,0.31623553665735454
Banshee Rose 14 Pnt Nr Sonom,203.88,16.99,0.29293153953713713
Banyan Gewurz Monterey,55.96,13.99,0.24120731242640073
Baracchi O'Lillo,18596.49,11.99,0.20672449435257648
Barbarossa Spiced Rum,945.14,10.99,0.18948308531566435
Barbera d'Alba Alessandria,5085.53,20.62068181818182,0.3555296098472897
Barberis Malbec Mendoza,5463.8,13.026363636363637,0.2245928637181036
Barboursville Rsv Cab Franc,143.94,23.99,0.41362140279552206
